year,winner,winningParty,state,total,p1_votes,p1_percent,p1_EV,p2_votes,p2_percent,p2_EV,p3_votes,p3_percent,p3_EV,p4_votes,p4_percent,p4_EV,notes
1816,Monroe,Democratic-Republican,Louisiana,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Maryland,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Federalist,Massachusetts,0,0,,0,22,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,New_Hampshire,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,New_Jersey,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,New_York,0,29,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,North_Carolina,0,15,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Ohio,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Pennsylvania,0,25,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Rhode_Island,0,4,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,South_Carolina,0,11,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Tennessee,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Vermont,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1816,Monroe,Democratic-Republican,Virginia,0,25,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Alabama,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Connecticut,0,9,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Delaware,0,4,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Georgia,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Illinois,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Indiana,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Kentucky,0,12,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Louisiana,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Maine,0,9,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Maryland,0,11,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Massachusetts,0,15,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Mississippi,0,2,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Missouri,0,3,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,New_Hampshire,0,7,,0,1,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,New_Jersey,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,New_York,0,29,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,North_Carolina,0,15,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Ohio,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Pennsylvania,0,24,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Rhode_Island,0,4,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,South_Carolina,0,11,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Tennessee,0,7,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Vermont,0,8,,0,0,,0,0,,0,0,,0,Electoral votes only
1820,Monroe,Democratic-Republican,Virginia,0,25,,0,0,,0,0,,0,0,,0,Electoral votes only
1824,Adams,Democratic-Republican,Alabama,13603,2422,0.178,0,9429,0.6932,5,96,0.0071,0,1656,0.1217,0,
1824,Adams,Democratic-Republican,Connecticut,10647,7494,0.7039,8,0,0,0,0,0,0,1965,0.1846,0,
1824,Adams,Democratic-Republican,Delaware,0,1,,0,0,,0,0,,0,2,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,Georgia,0,0,,0,0,,0,0,,0,9,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,Illinois,4671,1516,0.3246,1,1272,0.2723,2,1036,0.2218,0,847,0.1813,0,
1824,Adams,Democratic-Republican,Indiana,15838,3071,0.1939,0,7444,0.47,5,5316,0.3356,0,0,0,0,
1824,Adams,Democratic-Republican,Kentucky,23338,0,0,0,6356,0.2723,0,16982,0.7277,14,0,0,0,
1824,Adams,Democratic-Republican,Louisiana,0,2,,0,3,,0,0,,0,0,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,Maine,12625,10289,0.815,9,0,0,0,0,0,0,2336,0.185,0,
1824,Adams,Democratic-Republican,Maryland,33214,14632,0.4405,3,14523,0.4373,7,695,0.0209,0,3364,0.1013,1,
1824,Adams,Democratic-Republican,Massachusetts,42056,30687,0.7297,15,0,0,0,0,0,0,0,0,0,
1824,Adams,Democratic-Republican,Mississippi,4894,1654,0.338,0,3121,0.6377,3,0,0,0,119,0.0243,0,
1824,Adams,Democratic-Republican,Missouri,3432,159,0.0463,0,1166,0.3397,0,2042,0.595,3,32,0.0093,0,
1824,Adams,Democratic-Republican,New_Hampshire,10032,9389,0.9359,8,0,0,0,0,0,0,643,0.0641,0,
1824,Adams,Democratic-Republican,New_Jersey,19837,8309,0.4189,0,10332,0.5208,8,0,0,0,1196,0.0603,0,
1824,Adams,Democratic-Republican,New_York,0,26,,0,1,,0,4,,0,5,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,North_Carolina,36109,0,0,0,20231,0.5603,15,0,0,0,15622,0.4326,0,
1824,Adams,Democratic-Republican,Ohio,50024,12280,0.2455,0,18489,0.3696,0,19255,0.3849,16,0,0,0,
1824,Adams,Democratic-Republican,Pennsylvania,47073,5441,0.1156,0,35736,0.7592,28,1690,0.0359,0,4206,0.0894,0,
1824,Adams,Democratic-Republican,Rhode_Island,2344,2144,0.9147,4,0,0,0,0,0,0,0,0,0,
1824,Adams,Democratic-Republican,South_Carolina,0,0,,0,11,,0,0,,0,0,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,Tennessee,20725,216,0.0104,0,20197,0.9745,11,0,0,0,312,0.0151,0,
1824,Adams,Democratic-Republican,Vermont,0,7,,0,0,,0,0,,0,0,,0,Chosen by state legislature
1824,Adams,Democratic-Republican,Virginia,15371,3419,0.2224,0,2975,0.1935,0,419,0.0273,0,8558,0.5568,24,
1828,Jackson,Democratic,Alabama,18618,16736,0.8989,5,1878,0.1009,0,0,0,0,0,0,0,
1828,Jackson,Other,Connecticut,19378,4448,0.2295,0,13829,0.7136,8,0,0,0,0,0,0,
1828,Jackson,Other,Delaware,0,0,,0,3,,0,0,,0,0,,0,Chosen by state legislature
1828,Jackson,Democratic,Georgia,20004,19362,0.9679,9,642,0.0321,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Illinois,14222,9560,0.6722,3,4662,0.3278,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Indiana,39210,22201,0.5662,5,17009,0.4338,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Kentucky,70776,39308,0.5554,14,31468,0.4446,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Louisiana,8687,4605,0.5301,5,4082,0.4699,0,0,0,0,0,0,0,
1828,Jackson,Other,Maine,34789,13927,0.4003,1,20773,0.5971,8,0,0,0,0,0,0,
1828,Jackson,Other,Maryland,45796,22782,0.4975,5,23014,0.5025,6,0,0,0,0,0,0,
1828,Jackson,Other,Massachusetts,39074,6012,0.1539,0,29836,0.7636,15,0,0,0,0,0,0,
1828,Jackson,Democratic,Mississippi,8344,6763,0.8105,3,1581,0.1895,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Missouri,11654,8232,0.7064,3,3422,0.2936,0,0,0,0,0,0,0,
1828,Jackson,Other,New_Hampshire,44035,20212,0.459,0,23823,0.541,8,0,0,0,0,0,0,
1828,Jackson,Other,New_Jersey,45570,21809,0.4786,0,23753,0.5212,8,0,0,0,0,0,0,
1828,Jackson,Democratic,New_York,270975,139412,0.5145,20,131563,0.4855,16,0,0,0,0,0,0,
1828,Jackson,Democratic,North_Carolina,51747,37814,0.7307,15,13918,0.269,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Ohio,131049,67596,0.5158,16,63453,0.4842,0,0,0,0,0,0,0,
1828,Jackson,Democratic,Pennsylvania,152220,101457,0.6665,28,50763,0.3335,0,0,0,0,0,0,0,
1828,Jackson,Other,Rhode_Island,3580,820,0.2291,0,2755,0.7696,4,0,0,0,0,0,0,
1828,Jackson,Democratic,South_Carolina,0,11,,0,0,,0,0,,0,0,,0,Chosen by state legislature
1828,Jackson,Democratic,Tennessee,46533,44293,0.9519,11,2240,0.0481,0,0,0,0,0,0,0,
1828,Jackson,Other,Vermont,32833,8350,0.2543,0,24363,0.742,7,0,0,0,0,0,0,
1828,Jackson,Democratic,Virginia,38924,26854,0.6899,24,12070,0.3101,0,0,0,0,0,0,0,
1832,Jackson,Democratic,Alabama,14291,14286,0.9997,7,5,0.0003,0,0,0,0,0,0,0,
1832,Jackson,Other,Connecticut,32833,11269,0.3432,0,18155,0.5529,8,3409,0.1038,0,0,0,0,
1832,Jackson,Other,Delaware,8386,4110,0.4901,0,4276,0.5099,3,0,0,0,0,0,0,
1832,Jackson,Democratic,Georgia,20750,20750,1,11,0,0,0,0,0,0,0,0,0,
1832,Jackson,Democratic,Illinois,21481,14609,0.6801,5,6745,0.314,0,97,0.0045,0,0,0,0,
1832,Jackson,Democratic,Indiana,57152,31652,0.5538,9,25473,0.4457,0,27,0.0005,0,0,0,0,
1832,Jackson,Other,Kentucky,79741,36292,0.4551,0,43449,0.5449,15,0,0,0,0,0,0,
1832,Jackson,Democratic,Louisiana,6337,3908,0.6167,5,2429,0.3833,0,0,0,0,0,0,0,
1832,Jackson,Democratic,Maine,62153,33978,0.5467,10,27331,0.4397,0,844,0.0136,0,0,0,0,
1832,Jackson,Other,Maryland,38316,19156,0.4999,3,19160,0.5001,5,0,0,0,0,0,0,
1832,Jackson,Other,Massachusetts,67619,13933,0.2061,0,31963,0.4727,14,14692,0.2173,0,0,0,0,
1832,Jackson,Democratic,Mississippi,5750,5750,1,4,0,0,0,0,0,0,0,0,0,
1832,Jackson,Democratic,Missouri,5192,5192,1,4,0,0,0,0,0,0,0,0,0,
1832,Jackson,Democratic,New_Hampshire,43793,24855,0.5676,7,18938,0.4324,0,0,0,0,0,0,0,
1832,Jackson,Democratic,New_Jersey,47760,23826,0.4989,8,23466,0.4913,0,468,0.0098,0,0,0,0,
1832,Jackson,Democratic,New_York,323393,168497,0.521,42,154896,0.479,0,0,0,0,0,0,0,
1832,Jackson,Democratic,North_Carolina,29799,25261,0.8477,15,4538,0.1523,0,0,0,0,0,0,0,
1832,Jackson,Democratic,Ohio,158350,81246,0.5131,21,76566,0.4835,0,538,0.0034,0,0,0,0,
1832,Jackson,Democratic,Pennsylvania,157679,90973,0.577,30,0,0,0,66706,0.423,0,0,0,0,
1832,Jackson,Other,Rhode_Island,5747,2051,0.3569,0,2871,0.4996,4,819,0.1425,0,0,0,0,
1832,Jackson,Other,South_Carolina,0,0,,0,0,,0,11,,0,0,,0,Chosen by state legislature
1832,Jackson,Democratic,Tennessee,29425,28078,0.9542,15,1347,0.0458,0,0,0,0,0,0,0,
1832,Jackson,Other,Vermont,32344,7865,0.2432,0,11161,0.3451,0,13112,0.4054,7,0,0,0,
1832,Jackson,Democratic,Virginia,45682,34243,0.7496,23,11436,0.2503,0,3,0.0001,0,0,0,0,
1836,Van Buren,Democratic,Alabama,37296,20638,0.5534,7,0,0,0,16658,0.4466,0,0,0,0,
1836,Van Buren,Democratic,Arkansas,3714,2380,0.6408,3,0,0,0,1334,0.3592,0,0,0,0,
1836,Van Buren,Democratic,Connecticut,38093,19294,0.5065,8,18799,0.4935,0,0,0,0,0,0,0,
1836,Van Buren,Whig,Delaware,8895,4154,0.467,0,4736,0.5324,3,0,0,0,0,0,0,
1836,Van Buren,Whig,Georgia,47259,22778,0.482,0,0,0,0,24481,0.518,11,0,0,0,
1836,Van Buren,Democratic,Illinois,33589,18369,0.5469,5,15220,0.4531,0,0,0,0,0,0,0,
1836,Van Buren,Whig,Indiana,74423,33084,0.4445,0,41339,0.5555,9,0,0,0,0,0,0,
1836,Van Buren,Whig,Kentucky,70090,33229,0.4741,0,36861,0.5259,15,0,0,0,0,0,0,
1836,Van Buren,Democratic,Louisiana,7425,3842,0.5174,5,0,0,0,3583,0.4826,0,0,0,0,
1836,Van Buren,Democratic,Maine,38740,22825,0.5892,10,14803,0.3821,0,0,0,0,0,0,0,
1836,Van Buren,Whig,Maryland,48119,22267,0.4627,0,25852,0.5373,10,0,0,0,0,0,0,
1836,Van Buren,Whig,Massachusetts,74732,33486,0.4481,0,0,0,0,0,0,0,41201,0.5513,14,
1836,Van Buren,Democratic,Michigan,12052,6507,0.5399,3,5545,0.4601,0,0,0,0,0,0,0,
1836,Van Buren,Democratic,Mississippi,20079,10297,0.5128,4,0,0,0,9782,0.4872,0,0,0,0,
1836,Van Buren,Democratic,Missouri,18332,10995,0.5998,4,0,0,0,7337,0.4002,0,0,0,0,
1836,Van Buren,Democratic,New_Hampshire,24925,18697,0.7501,7,6228,0.2499,0,0,0,0,0,0,0,
1836,Van Buren,Whig,New_Jersey,51729,25592,0.4947,0,26137,0.5053,8,0,0,0,0,0,0,
1836,Van Buren,Democratic,New_York,305343,166795,0.5463,42,138548,0.4537,0,0,0,0,0,0,0,
1836,Van Buren,Democratic,North_Carolina,50153,26631,0.531,15,0,0,0,23521,0.469,0,0,0,0,
1836,Van Buren,Whig,Ohio,202931,97122,0.4786,0,105809,0.5214,21,0,0,0,0,0,0,
1836,Van Buren,Democratic,Pennsylvania,178701,91466,0.5118,30,87235,0.4882,0,0,0,0,0,0,0,
1836,Van Buren,Democratic,Rhode_Island,5673,2962,0.5221,4,2710,0.4777,0,0,0,0,0,0,0,
1836,Van Buren,Whig,South_Carolina,0,0,,0,0,,0,0,,0,11,,0,Chosen by state legislature
1836,Van Buren,Whig,Tennessee,62197,26170,0.4208,0,0,0,0,36027,0.5792,15,0,0,0,
1836,Van Buren,Whig,Vermont,35099,14040,0.4,0,20994,0.5981,7,0,0,0,0,0,0,
1836,Van Buren,Democratic,Virginia,53945,30556,0.5664,23,0,0,0,23384,0.4335,0,0,0,0,
1840,Harrison,Democratic,Alabama,62511,28515,0.4562,0,33996,0.5438,7,0,0,0,0,0,0,
1840,Harrison,Democratic,Arkansas,11839,5160,0.4358,0,6679,0.5642,3,0,0,0,0,0,0,
1840,Harrison,Whig,Connecticut,56879,31598,0.5555,8,25281,0.4445,0,0,0,0,0,0,0,
1840,Harrison,Whig,Delaware,10852,5967,0.5499,3,4872,0.4489,0,0,0,0,0,0,0,
1840,Harrison,Whig,Georgia,72322,40339,0.5578,11,31983,0.4422,0,0,0,0,0,0,0,
1840,Harrison,Democratic,Illinois,93175,45574,0.4891,0,47441,0.5092,5,0,0,0,0,0,0,
1840,Harrison,Whig,Indiana,117605,65280,0.5551,9,51696,0.4396,0,0,0,0,0,0,0,
1840,Harrison,Whig,Kentucky,91104,58488,0.642,15,32616,0.358,0,0,0,0,0,0,0,
1840,Harrison,Whig,Louisiana,18912,11296,0.5973,5,7616,0.4027,0,0,0,0,0,0,0,
1840,Harrison,Whig,Maine,92802,46612,0.5023,10,46190,0.4977,0,0,0,0,0,0,0,
1840,Harrison,Whig,Maryland,62280,33528,0.5383,10,28752,0.4617,0,0,0,0,0,0,0,
1840,Harrison,Whig,Massachusetts,126825,72852,0.5744,14,52355,0.4128,0,0,0,0,0,0,0,
1840,Harrison,Whig,Michigan,44029,22933,0.5209,3,21096,0.4791,0,0,0,0,0,0,0,
1840,Harrison,Whig,Mississippi,36525,19515,0.5343,4,17010,0.4657,0,0,0,0,0,0,0,
1840,Harrison,Democratic,Missouri,52923,22954,0.4337,0,29969,0.5663,4,0,0,0,0,0,0,
1840,Harrison,Democratic,New_Hampshire,59956,26310,0.4388,0,32774,0.5466,7,0,0,0,0,0,0,
1840,Harrison,Whig,New_Jersey,64454,33351,0.5174,8,31034,0.4815,0,0,0,0,0,0,0,
1840,Harrison,Whig,New_York,441543,226001,0.5118,42,212733,0.4818,0,0,0,0,0,0,0,
1840,Harrison,Whig,North_Carolina,80735,46567,0.5768,15,34168,0.4232,0,0,0,0,0,0,0,
1840,Harrison,Whig,Ohio,272890,148043,0.5425,21,123944,0.4542,0,0,0,0,0,0,0,
1840,Harrison,Whig,Pennsylvania,287695,144023,0.5006,30,143672,0.4994,0,0,0,0,0,0,0,
1840,Harrison,Whig,Rhode_Island,8631,5213,0.604,4,3263,0.3781,0,0,0,0,0,0,0,
1840,Harrison,Democratic,South_Carolina,0,0,,0,11,,0,0,,0,0,,0,Chosen by state legislature
1840,Harrison,Whig,Tennessee,108145,60194,0.5566,15,47951,0.4434,0,0,0,0,0,0,0,
1840,Harrison,Whig,Vermont,50782,32440,0.6388,7,18006,0.3546,0,0,0,0,0,0,0,
1840,Harrison,Democratic,Virginia,86394,42637,0.4935,0,43757,0.5065,23,0,0,0,0,0,0,
1844,Polk,Democratic,Alabama,63403,37401,0.5899,9,26002,0.4101,0,0,0,0,0,0,0,
1844,Polk,Democratic,Arkansas,15150,9546,0.6301,3,5604,0.3699,0,0,0,0,0,0,0,
1844,Polk,Whig,Connecticut,64616,29841,0.4618,0,32832,0.5081,6,0,0,0,0,0,0,
1844,Polk,Whig,Delaware,12247,5970,0.4875,0,6271,0.512,3,0,0,0,0,0,0,
1844,Polk,Democratic,Georgia,86247,44147,0.5119,10,42100,0.4881,0,0,0,0,0,0,0,
1844,Polk,Democratic,Illinois,109057,58795,0.5391,9,45854,0.4205,0,0,0,0,0,0,0,
1844,Polk,Democratic,Indiana,140157,70183,0.5007,12,67866,0.4842,0,0,0,0,0,0,0,
1844,Polk,Whig,Kentucky,113237,51988,0.4591,0,61249,0.5409,12,0,0,0,0,0,0,
1844,Polk,Democratic,Louisiana,26865,13782,0.513,6,13083,0.487,0,0,0,0,0,0,0,
1844,Polk,Democratic,Maine,84933,45719,0.5383,9,34378,0.4048,0,0,0,0,0,0,0,
1844,Polk,Whig,Maryland,68690,32706,0.4761,0,35984,0.5239,8,0,0,0,0,0,0,
1844,Polk,Whig,Massachusetts,132037,53039,0.4017,0,67062,0.5079,12,0,0,0,0,0,0,
1844,Polk,Democratic,Michigan,55560,27737,0.4992,5,24185,0.4353,0,0,0,0,0,0,0,
1844,Polk,Democratic,Mississippi,45004,25846,0.5743,6,19158,0.4257,0,0,0,0,0,0,0,
1844,Polk,Democratic,Missouri,72522,41322,0.5698,7,31200,0.4302,0,0,0,0,0,0,0,
1844,Polk,Democratic,New_Hampshire,49187,27160,0.5522,6,17866,0.3632,0,0,0,0,0,0,0,
1844,Polk,Whig,New_Jersey,75944,37495,0.4937,0,38318,0.5046,7,0,0,0,0,0,0,
1844,Polk,Democratic,New_York,485882,237588,0.489,36,232482,0.4785,0,0,0,0,0,0,0,
1844,Polk,Whig,North_Carolina,82521,39287,0.4761,0,43232,0.5239,11,0,0,0,0,0,0,
